"","grid_no","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"909",97175,5.26058754708368,4.20111379995722,7.36646039397922,3.98814782092976,5.88297044385408,6.44290311390988,6.86250286260808,9.51825294285082,5.2755676154675,4.68788811653575,6.74572386333049,8.09182695950513,5.07171809203246
"910",99174,6.69456400619042,5.21313198138726,9.12999358399124,3.75855446905274,5.92499069484837,6.13108785861162,7.95942565909921,10.0104252166333,4.01322131135664,5.76852329692302,6.25415783666377,8.10231662379554,7.13650191146248
"911",92147,6.10102470033831,5.35522577131504,7.70023673665481,2.15592908150098,5.87075872406877,7.11786491038744,2.35838513253458,9.33605023714165,6.399942349434,6.12222784809343,7.699969337299,3.70875043279051,4.13056235129281
"912",93146,5.68676382151137,5.44532427946181,7.4950685463111,1.97684608069825,5.71572551485904,6.60545856115399,1.45947278907845,7.45707805093885,6.93185224019618,4.44177873730458,7.72505684771152,3.16014529084815,5.01249262572218
"913",93152,0.900833022662449,0.543484646443168,1.59410171418828,0.797504035888304,0.0421551349006015,0.286453862550586,0.237052998280555,0.749672160878178,0.546830171099396,0.211486528476953,0.944391978554799,0.26030768699547,0.965394464786052
"914",94145,4.65257692868468,4.90927589263432,7.22179334820771,1.10829669025999,3.66639224466369,6.51809079627332,1.73503140618964,6.64514925266826,5.53975159957971,5.09007045001876,6.2400200442074,3.85332010583162,4.2527482398635
"915",94152,1.11530133809626,0.787184499472296,1.17972060225389,0.748182908682533,0.900690574678509,1.22358591096086,0.647102468083297,1.71888720803526,1.52908698325958,0.503823078338892,1.26184986637949,1.14824794680487,1.5012289916795
"916",93174,5.81285671879119,5.81367964303528,8.25540246804401,4.70465594318278,9.55682886530735,8.10837069707263,8.50400708802871,9.7417071465866,7.46580570916924,6.96028205067956,6.65800699722636,8.68043216457762,6.19102903941288
"917",96178,3.66967602814754,5.33506695298514,7.90764238623627,5.67854484665573,8.22422276516152,5.58567145008685,7.73305486836716,9.53865332098972,7.54861917380588,5.79195026674157,5.71583991421477,8.55263625047926,6.98574238422509
"918",104171,4.6276322555329,2.83237838908096,5.10726663816579,2.86558897333165,3.27377039467998,7.97631908385896,5.02362880901017,7.65690790073124,3.15184659123029,5.07219758865995,4.48627964742773,5.38509992039794,5.35581061122818
"919",104172,3.76496486924496,2.40933180992622,4.62858072470921,3.14424406588538,3.80224348767092,7.50816649765549,4.24033024527592,6.27404134237911,3.6261818145926,6.2514193195452,3.71725929436974,5.48633176514931,5.44858948172633
"920",105172,4.35552698007731,2.54374761542364,3.88885524982002,3.86746441083782,3.23985896571194,9.24157944749715,4.23678920947913,7.05903537185079,3.55068669088926,5.49273073592649,4.09255751394419,5.41434436935594,5.41059725597395
"921",106174,4.90049816172359,3.24048521124048,3.77848349000258,3.57248538975959,4.35428705362474,10.2315747200134,4.63519098777196,7.40717978208183,4.64134938536698,5.01122011615072,4.58819928192779,6.70049576146988,3.88704953178667
"922",92154,0.00268457486336027,0.0101403865523179,0.169949245617039,0.131196377793365,0.0019086477055157,0.173975334547948,0.0276174341278225,0.225407945742006,0.051980332646936,0.0668602043788558,0.306949773842142,0.0392139980768876,0.659868399060322
"923",95152,1.71103201814241,0.770962365495186,2.44980879938713,0.845642240420471,0.419178984578254,1.24009141129194,0.542015168886451,2.05199619037911,1.18058980275679,1.03632558957343,2.87358587852151,0.780572707016278,3.09585770347167
"924",96151,0.878614265608395,0.165241501837495,1.94647745985704,0.660734524739187,0.24822992981191,1.11290918995675,0.407232485359803,1.64654444334248,1.47840626414988,0.913252642278187,2.24568439139734,0.797740315736119,3.07326188876248
"925",96152,2.27097813451131,1.22961679691589,3.14387828450431,1.19446411445595,1.56671354053932,3.63173632478654,1.39082989625738,2.1789652808841,2.00999661867952,1.38288063780299,2.91678682579145,1.35399035278902,3.84167104113354
"926",101159,2.69506084817591,1.4645923277742,2.68668100357841,2.32588022358906,2.12779636461112,6.07550254069075,2.46519164706881,5.57457163558187,1.64415851364842,2.93168358426533,4.46659110309174,2.87349287218275,5.00924358238716
"927",103192,3.21317221256872,4.54274656100567,6.88792667763446,6.05127426525697,11.873686169978,7.6472561242107,8.54737654696724,8.34267419460092,10.4742826515504,5.7448966541345,6.52808369915194,9.12140617398963,8.40398035109611
"928",105190,4.5400248649242,5.38366947737062,7.49791430069203,5.58763592607146,8.10261344831697,9.36498440281631,9.39658845821613,8.0314504855934,5.55538003540833,5.40603167153804,5.32750192657902,8.73631994216541,9.3706992527746
"929",98190,4.07210747884235,6.64071575212632,7.52187138483922,8.31991940688245,11.8341742946851,6.84975967858218,8.76666297493197,9.99199528740617,12.3410355651964,5.07269312686503,6.39139986070728,13.2486315333427,7.23001678235997
"930",99150,1.67117246406314,1.45941537016808,3.07301883554249,1.64050425245468,1.76285712629522,3.56485290254664,0.784125886504594,2.13960804264058,2.21165652552998,2.19160992858275,4.36348000516703,1.52953970796874,3.70186350127729
"931",83168,3.88796305147193,6.64180181845104,7.94581026039678,4.05849123055043,9.06863553952366,6.80371912832846,6.95516707079935,9.88464138032612,6.77852666300393,4.63469385658021,6.48357689858495,7.72717267425258,4.77726398148969
"932",88171,5.73062748504107,6.88458563522696,7.03864330695645,3.93119452206794,11.4448035486505,7.39626130192955,9.15128351228135,8.14855869121505,6.6951709688496,5.1767901772716,5.7040768428921,9.37169312529422,5.92215497457263
"933",90169,6.56186632069717,5.02417514901843,6.94281679556026,4.50527254386047,9.73512098319935,5.82666515897335,7.26731744414584,9.73488051547346,4.68669977566837,5.55265995910376,6.61362976052918,9.03573925308738,4.47362270281236
"934",90170,5.92174370481605,7.35330034289995,7.00663205635251,4.27947093455436,11.4201810539825,7.78073624255357,9.01254077263518,9.70737137395039,6.92406370360021,5.43967327416087,6.82729017406951,10.2380109430245,3.61319939045701
"935",92172,6.08043491109794,4.73270920684342,7.35781226284135,3.93518250458666,9.81422249416939,5.99410838733559,7.04022215152118,9.125400103456,5.8614003466667,5.53209002101798,6.48768416033585,7.81306522545233,5.76017885338978
"936",93168,5.81872321022498,5.65829473634198,8.60216949301083,4.5267563584563,8.02233954207492,5.41343628286409,6.79431529421641,8.68506517892278,4.91251095557092,5.19499392307741,8.0304934902349,8.60044042878671,4.67439774708367
"937",95165,4.67053350335146,3.99073521979455,9.50851036579302,3.03473648693385,4.80231818472163,6.24524097949246,5.23243379408727,9.6514314964533,3.17521102280275,5.39783211312715,7.33927727051264,6.78124990447005,5.7782457013681
"938",92155,0.00972223781556424,0.0306164665133891,0.41975419607477,0.28505647538239,0.022495422573482,0.42976948160519,0.086877936706206,0.524578531244818,0.145044324194498,0.209511434951502,0.736543868030781,0.148407127068958,1.19895414131383
"939",93155,0.556689097391399,0.180795915391636,1.18200180030672,0.706132755003543,0.311445729298214,1.35747261300157,0.313363771121201,1.33139648196897,0.648830555760788,0.695511542205848,1.74925671965105,0.428153091993217,2.57816753215137
"940",93156,2.36711053632083,1.39956156066932,3.30181693862842,1.40429196934346,1.43779627917633,3.50224037812593,1.59648212875723,4.95016243863026,1.95528988846842,2.11263816642426,4.03482481328876,1.87625491803329,3.46894724303006
"941",95159,4.40821313415073,2.46347098061596,4.98801221313976,1.58130783881895,4.09760002304525,4.35328532011907,3.98795593265752,7.31151960267656,2.89867287474118,3.81129728837093,7.13208178187273,6.02119762197599,4.69173303748525
"942",91176,5.22018282860471,7.57502644513763,6.6863912973113,6.6731672102569,9.68798102676381,6.95368682143183,8.36528770493625,6.94181542715227,6.79334573966541,6.49976376650526,5.71201896219898,8.75013584979671,6.43145230573595
"943",91179,5.15362980376965,9.09865240140616,7.34661972475036,8.05611558716421,11.452315996778,5.03454280660694,9.11751109282886,9.87748648530646,9.57334474918848,7.83219734106621,6.46389963738101,10.754732357619,6.70074839802815
"944",92178,4.30033282562201,8.65250235439236,7.47575617634551,7.2559304064556,9.81394457479582,5.48108989033636,9.70863264182646,11.6875114481731,9.47051705534551,7.31634220288268,6.69128606623363,9.78224676082896,8.87858564609844
"945",93181,4.97777201596528,7.81479248426365,8.2568294433409,8.3158304317546,11.704976563321,5.32821943547549,11.4582837526771,10.3548041755001,10.1066846391396,9.22891102770943,6.61925801438731,9.16388343801888,6.46715917637639
"946",93186,4.51238656737494,6.18640702513602,7.16617334847369,8.51574253190399,9.57395447088004,5.86049322779201,9.72075446022634,10.8526344645866,9.9167431550857,6.8711394734834,7.22048913480697,10.4988543382776,9.35111236153545
"947",96179,3.66967602814754,5.0891399005278,7.4503871400622,5.67854484665573,8.22422276516152,5.58567145008685,7.73305486836716,9.53865332098972,7.54861917380588,5.79195026674157,5.71583991421477,8.55263625047926,5.3819246106187
"948",110157,1.59610222235601,1.13708972670248,1.6710532776233,2.54155310235221,1.78487553865781,6.56090542225664,1.80701765019518,3.85999241706376,2.29008497348131,5.15247976453189,4.00319464127079,4.37198730794443,3.80346641034208
"949",85183,6.18151573974985,5.90082720591602,7.7466362175923,5.19953376778196,8.93284167443261,6.36337521652193,7.34939347636926,8.6200638109529,8.85069024038797,7.33194905905379,6.31172347606913,8.47904874967832,6.86853300867059
"950",87183,5.55374237158739,5.5840847525952,7.7155799300363,5.86980891255327,8.71385062418506,5.62469666667899,8.19847609529963,9.16059364475833,7.54085076993757,7.63753423477175,5.91054219289402,7.43838468504875,5.98346461157212
"951",87184,5.40735657117451,3.81451968245892,9.70596704767278,5.07012648467908,6.20730039897031,6.56257435149751,8.16424356703592,8.63216684217318,2.84441686344386,7.67430618139104,7.11328216404555,8.54786912732015,8.54089992732254
"952",87185,2.6524026004957,2.89159128726603,4.50185505617413,4.97087331898746,1.03409116611056,6.94153508518243,3.31381914941162,7.70194433919554,1.68353013948595,3.80198659791401,2.91306009454478,3.83243065682919,6.4330199306169
"953",87186,7.05010511945121,4.65446761944007,8.43207792350075,5.57261766608471,5.80051013454428,5.61342291084536,9.00854870566017,9.77840360042942,4.98246262789838,6.80782699137296,7.11328216404555,8.54786912732015,8.44069905488845
"954",89182,5.80013072222684,5.83619499317914,7.69909770714528,7.35728309668747,9.97720284459098,5.37797168278524,8.87374641118596,7.79067643438308,8.40503366650368,8.70806766285386,6.05336259816959,8.27054595302936,6.53101088563136
"955",90180,4.59286024392551,7.84950142095684,7.03859813036889,7.63267733085193,10.7726986397814,4.92565129382107,8.70349279411288,8.83453553589395,9.19748990839904,7.46988396588247,5.17448520712391,9.59298667742203,5.62580023691378
"956",90182,5.8805080785976,7.09917813945507,6.8637167434696,8.0590711099008,8.60720292604258,5.10489806832312,10.6100137769762,9.78208334616374,10.1853187349985,8.04057398139847,6.40282914778488,9.48616915277383,7.34844543119852
"957",90189,6.2026971387629,6.48806560383308,8.20551239847077,8.2087435693329,11.0777240822799,5.69856665458406,8.6256162775036,10.2320739239483,9.59668133609192,6.70730047802658,6.03569542230161,9.410664292246,9.16950163499754
"958",91182,4.88855595722591,7.52139840177631,6.99045232767266,7.81991511713029,8.92379477755509,4.90497674559841,9.73547422005184,10.7142032887523,10.853932797039,7.52144446216297,5.92946082112799,9.64769357134134,7.25652965883322
"959",91184,4.72119597467665,6.07279326080275,5.86552026029283,8.09495302685403,9.09929911496909,5.12264101788567,9.90322442262894,10.7407605866244,8.68719858379067,5.46630391071384,6.62127751666187,11.1884913944037,8.95592576224063
"960",91189,6.55394388936015,6.76226494810341,9.10057322252613,8.49441262373666,12.1758388922759,6.54888361670661,9.154267077131,10.4015828154827,9.93235416630579,7.00276749010185,6.47000397893395,9.41234642733043,9.41950071568125
"961",107175,4.99406605269165,3.39666593370097,3.53993390078777,3.5397030113718,4.26693753608807,10.6542928147716,4.56441891074964,8.00602353785083,4.80188228002911,4.95738449777157,4.6908856375553,6.70191372603584,3.47020286011633
"962",108196,4.07541442508537,3.97567438513334,6.81438624129595,5.68077386582303,8.46039622284098,10.5699619319404,9.33445275232077,9.33744968157163,8.71671139347557,7.75818696392259,7.79621684814706,8.10214354246626,10.0355612448114
"963",110190,3.96608937331254,3.95615782585863,6.24307883119721,4.23104683546339,7.41764235028738,9.4058393051171,7.25223208916033,7.01652097306333,3.79710621014534,4.13352900518937,5.93694995977195,6.79175502844577,8.53952986749035
"964",105163,3.76590777945976,1.98885485238309,2.40084939508802,3.42438720303741,1.971686359518,7.66987559523982,2.53894637150842,5.21510001464014,1.75074691694976,3.9863534318782,5.16145830271697,4.05509474907321,4.70878728316781
"965",108160,2.56305385560005,1.48551885669797,2.00727367637532,3.42312573541498,1.48922362430593,7.15953015917265,1.83066450158068,3.90375599362508,1.68965508704347,4.78194737468492,4.12910081290755,3.22714924919995,4.67509532439372
"966",109161,2.60799519837578,1.77049430427946,2.4031104169073,4.42014652129884,1.84536738374564,7.90944770874044,2.79744297410171,5.39301120807815,2.71717443244665,5.38213899565834,4.6180455523426,4.35552568922641,3.07725733629613
"967",109162,2.64014315462788,1.94933311438164,2.51591884003459,4.95818818904091,2.04226696174862,8.38802436966655,2.79058939718972,5.93665208315313,2.8451992912325,5.32403549185272,4.61429464859458,4.64259825853979,3.47030247567202
"968",100185,4.31010106696411,4.11682068121201,7.44430232060478,4.23019476626587,10.1766507047784,5.91572626273199,7.65969549640992,9.04416375084549,5.98288561966354,5.26748117496592,6.9456436925224,7.52989622195984,6.94611190447448
"969",101183,3.86466954153953,4.43999590752932,6.76794326177505,5.15334792373933,11.6735803250915,6.51887119915134,5.68901325074182,9.47837982727151,6.65636511133621,5.31765441095433,6.05189311245683,8.91375544826906,6.77201735682724
"970",95186,3.75437548654853,6.37750992470966,7.51231220599764,9.19427693845101,11.7298291200834,5.2462700640718,9.0454372192626,11.0357909107622,9.84800672545471,6.6838005852748,6.17693738741472,10.1185428608573,9.61733460377154
"971",97183,4.21965475710271,4.18970584251069,8.74797666207597,6.20259706178874,10.8878155259983,6.67760562137906,8.87528757424037,11.0114134651955,8.05612649256848,6.50100979714082,6.79606448321554,7.47725196293138,6.51741830387606
"972",97187,3.49348653443878,5.79094431956889,7.85125927270212,9.04831203469127,11.7670809486984,5.58462050441291,9.41231562439638,10.4158623359235,9.95613781974708,6.48436176215001,6.33509903578045,10.9793740955631,8.36631788942314
"973",97189,4.23396734801893,6.82965309864797,7.10691347488913,7.99543714332769,12.0864500419336,6.96890244150976,8.96547655646792,10.2448475830652,12.6001132541002,5.24059017695945,6.57204101695959,14.1136841449778,8.93434402481352
"974",104150,1.17790974827737,1.7061303053379,2.35198764153543,1.25953751310799,1.71473552026534,5.10845492823863,0.916937156950044,2.72792573182852,2.40721913488102,4.03611859801654,4.99472434497392,2.7430375516353,3.78991625329723
"975",105149,1.07249895164144,1.63247575961417,2.08169570214772,1.2243044748117,1.58461588744627,5.10801497146756,0.645096948140803,2.3147248498853,2.24119477555785,3.63648242444959,3.71791329601179,2.48111814819572,4.12762110927141
"976",107149,2.09309041478802,1.92074363849638,2.25853600352018,1.25655592794825,2.14217749622446,6.07252620770896,1.43898509320223,3.70679804238242,2.87201064427322,4.78676201316519,4.22974850274495,2.69265869931864,3.77374040013144
"977",100154,2.42840432685872,1.45310362501013,2.85628491402861,1.69865127095409,1.50622452352866,5.30768702993577,1.68551470924166,3.29911701953588,1.22783064720365,2.57761051408568,3.80216846723767,2.70762190253752,4.1549420923761
"978",101155,2.77830156805314,1.51164413019745,2.65377651857651,1.82550206447117,1.51188398328656,5.37226125399477,1.80794771308835,3.28433345450192,1.2840712825869,2.64684607722898,3.95685824303341,2.65873678849924,4.05308688610138
"979",96156,3.78147381989793,2.26302139668491,4.55038990920567,1.33652226118818,3.85973933109827,5.36050896863724,3.72317456090392,8.04252312677331,3.59785252666855,3.36068935658574,6.5538049436601,4.4485846284149,3.9610437384355
"980",99155,2.63601013888879,1.6165805296497,2.97100307453406,1.84910409211686,1.6517739652981,5.44816375322108,1.79184494119817,4.05901151928429,1.35872536972386,2.85868460917518,4.69379168216378,2.93839433687164,4.19579546775499
"981",102181,5.79341178838578,3.99196654896136,6.44579576486308,5.01322837776293,8.55030699180671,8.61477842072236,8.06208010851979,9.13187291697256,4.87970055482842,5.13312021384197,6.89630800361459,8.57963290494609,7.1618792619425
"982",102186,4.52166692414577,4.23550269564923,6.80649367056343,3.75433458138394,9.47336475552723,5.78217439939065,7.45283463786811,8.40379770323765,5.64269312608568,4.76617888677606,6.57505661817803,7.69509221543908,6.23499347416911
"983",103188,5.47471495529387,5.36263431362565,8.19730347314949,4.46402648906751,8.87909994721398,7.72389495189625,10.2522249757604,9.83707323509012,6.09314170609601,5.41472584538539,6.6381427810846,8.83861923391029,7.42543683446203
"984",106184,4.86323932859354,4.69495345076244,5.8050055741807,4.9076396017434,6.25462003507919,9.17354977073076,7.73077962798548,8.35144596664053,5.6687656368062,5.01712198859865,5.46842463521367,6.86209797244648,7.37495539000593
"985",98179,3.95992859350665,4.05168539286628,6.9612280987715,4.59511495250336,7.08090223383028,4.9544179633453,7.28683141931377,8.26145185713857,6.78821766334004,4.7141964535848,5.37851633965032,8.27892707903223,5.06182130326429
"986",99181,3.40722433219049,4.77052248991419,6.77132116371398,4.83640145078473,9.45880593529667,4.95541131102445,6.47752694115582,8.2977242743875,7.157513594823,5.8283775966708,5.90957353728377,9.35284849740736,6.63165464343666
"987",99183,3.50427220215342,4.24922018345047,6.77477216793554,4.92790417875853,10.240192096293,5.83171541568321,5.81599550733699,9.66590882414238,7.01355624236457,5.49606015373416,6.02346870858283,8.37515360930856,6.94611190447448
"988",100160,3.44485938215176,1.9436539882448,3.74164812342077,2.65460284501807,2.24823965634502,7.36236640756133,3.03989251309314,6.4449214565723,1.72005204453621,4.15249822445459,4.87345943458989,3.74916376752406,5.14205071259435
"989",100163,4.74030391247346,2.62416820521253,4.62976319173004,2.88706514988185,2.45919206284334,5.70543773940376,3.06166579089322,5.50506984833501,2.47464691952755,4.3602078638619,5.4013927623924,4.26292624084795,5.32417163014906
"990",100164,4.61385976281365,2.70391305461961,4.91322319597559,2.81964346125676,2.81052659883922,5.95673140435771,3.3674827096114,5.50984195461791,2.18414198645228,4.55012966609424,5.18984875266618,4.21314085559795,5.32417163014906
"991",103165,3.58628605405198,2.22935070724167,3.74129235918704,3.11340279963063,2.70607710816651,4.73998994876939,3.87316635921714,5.19248089811373,1.83362199990403,4.98017420780633,4.64739097391206,4.73332183493248,4.12163792492455
"992",97166,5.84436440008035,3.22272607420039,7.72114332831087,1.99697645992087,4.45142995426053,5.84805263080131,5.04990552795468,8.29537910228904,1.79374313491842,5.44878542915612,5.73585821056996,3.95966516310212,5.41761641897364
"993",98161,3.81834014835542,2.44034376050253,5.1281834160405,1.41457736325081,3.9545509313171,6.05904889636104,3.62423217311582,7.50304471933843,2.74686936368923,3.33842475898483,6.80794761513492,3.55428211959124,5.21980543635018
"994",98165,5.80377212673778,3.20496193553608,7.06205849103362,2.1343920628894,3.94234022498057,6.51374720299814,5.03710962182002,8.04921227252811,1.71116703121391,5.7717087457496,5.81454429602702,3.54080059247373,5.98605591046561
"995",98166,5.88284341501877,3.38230147034135,7.42271171583904,1.96928544168304,4.35404359708244,6.18781751388719,5.15672446247443,8.00419468873374,1.7131221921081,5.36154112556357,5.72566472607072,3.78718522707973,5.68534646719009
"996",109167,2.38106123915076,1.82089637459614,2.71036926145593,3.81603136385701,3.20810747416104,8.95697586098645,2.78186047917608,8.0632863040028,2.9015343524596,6.30950425247148,5.76378278134992,5.86954820243663,4.11201872834231
"997",110167,2.27373529912473,1.6519885949539,2.27231465624978,4.40733479547686,2.63256810770048,8.26326710912697,2.29393919070659,7.02814981415197,2.24052339688872,4.67062063574171,3.15500017430642,4.97162706184,3.72645178042481
"998",110170,2.76019475299061,2.15613186818899,1.18713489688649,3.64889495336271,2.49053579628528,9.95145702974832,2.98659886105538,5.82457671963644,2.07129349951889,4.4213398759799,3.93385217594463,4.79047203339884,3.31226544240138
"999",110172,2.47607186905196,2.49247842078529,1.90368260513992,3.07230665878326,2.55569267723415,7.83812816608388,4.05586941347103,6.68934249929161,2.58542725123515,4.62754596290618,4.35914781615116,5.73307635799679,3.93453146098025
"1000",110174,3.63888520383407,2.67274578210851,2.43829404193203,4.13701531584484,2.78290996426703,9.62982528476112,2.44116506107333,7.53521086460653,2.67024111439233,5.18325615600266,4.26535160662079,5.90119873721259,3.18613488758968
"1001",111169,2.73807280155252,1.8398205298778,1.18469867318324,3.84263279857361,2.65271227237798,10.5762670420638,3.06728687252257,5.09508732976615,1.99278613791523,3.68305328420891,3.76983448531807,4.67459421294566,3.4206540749187
"1002",111172,2.33598933324995,2.09211622550332,1.8531747910005,3.8566199148881,2.6168995565778,7.73716640512554,3.73449279995215,6.17277163663338,2.10455174741685,4.05192528764398,4.22912137130897,5.34444078876937,4.36966786142122
"1003",113170,2.38637603515554,2.00301225735368,1.62396518183535,4.57357807363628,1.89859772170774,7.88207343430162,3.52074061125795,6.38966988784783,1.72145461972367,4.00087870767938,4.33337099961651,5.31492020646484,3.80657383935723
"1004",114165,3.0309832599046,2.10059015098506,1.30806511732935,4.5873202929319,1.87373170222535,7.92631299876116,2.86168816491597,6.14663594474243,1.83366616864081,4.69544829322846,3.08545106666463,4.06539593296679,3.58508591944101
"1005",114168,2.77809922842157,2.26609798229595,1.72362931487994,4.23512977855541,1.68659703052408,8.41629438835426,3.80674410191488,7.25782178849668,1.93415777460296,5.00307428417055,3.92597206481436,5.29393028710901,3.99337000409757
"1006",116170,1.59986581242318,2.07668027330963,1.72235915012744,4.72814892733055,1.64419593288511,12.3253663623853,3.46923017202406,4.44894391163176,2.27619716438823,3.7632404450793,3.28417409398072,4.15569129864265,3.97363938497869
"1007",107181,4.54943601027594,4.81267498783462,5.08138487305679,2.76071819729225,6.58542140350808,9.42753729650149,8.56920725754823,8.36226994892985,6.2169286711786,4.44159467507314,4.49391635261463,7.84495387556623,7.73402242724967
"1008",107187,4.28948679687675,3.92913212516068,5.8308565812992,4.28845518768959,6.37265335564697,8.15650500213917,6.94764059808322,7.69907357536886,3.55525827741161,4.63404353310556,5.05535295084687,5.98350071891591,8.23171956104998
"1009",108187,3.32344254416219,3.45470656757628,5.83692674341617,4.11266834384667,5.26842233537238,7.18319541692316,6.61319254010033,7.16899555025401,2.68506687108557,4.52982442531124,4.87084710418784,6.24145630097055,8.23457563267217
"1010",109179,3.15502785793377,4.23648229081594,4.27975197506909,3.75706262523688,3.94986393483062,10.7658018730041,4.06478662440894,7.94609158415624,3.87103037689905,4.06555778747807,4.58162911383366,6.65795657730308,6.92297715878769
"1011",109183,4.17402965734049,5.01199102059016,3.5839295548638,3.67388663857957,5.18250598525009,7.97178955489092,6.72334437688424,8.51634300625176,2.96717060256207,5.26293866688177,3.79894887142749,7.00248427064939,5.86287645814922
"1012",109185,4.11283521687809,3.75996982290359,4.68668557163881,4.8683078393512,5.70557404526526,7.35441228760017,7.12719330856263,8.50438730055905,3.80676834220075,5.28431054257324,4.80495715889708,7.1300541549504,8.37082163490758
"1013",109187,3.96276520900242,3.99634116136355,5.77209713041741,4.14999910612474,6.3077953268223,9.15579794260194,7.20521662272795,7.23186268894407,3.37430928994827,4.47035975683805,5.11681704684134,6.07278122720872,8.23171956104998
"1014",110185,3.74514289035004,4.69928071254849,4.87216157609895,4.58966648688364,5.28972698490037,7.46305970076871,6.78316739068213,7.80410568533823,3.26840855286354,5.50157502472889,3.5202471629049,7.24404220378803,5.92867839344871
"1015",111184,3.81412784952535,4.80604735018595,3.75066760958137,3.74391869060466,4.83767003251972,8.57424272832076,6.62773384660473,7.41499814869411,2.54113401516104,5.77525071131942,3.32412837969003,7.07160313490405,4.6500173575511
"1016",112181,3.68509564192115,4.6992533709175,4.12094592959103,3.60110049840176,6.17568155226018,12.0310953587468,6.92979484484345,7.51826305836083,3.75964289328941,5.29181042221241,3.53520002786301,6.84923427133924,4.38371909034864
"1017",112188,3.30526047676689,4.06633957446828,3.5982621102337,5.67289182700535,7.10091497712156,9.42904390599953,6.07552265703969,5.33113403823049,3.06784762355262,4.79285849171141,3.14983976526806,5.63810304471596,5.61252022193019
"1018",110176,3.38206407461912,3.27774453918985,2.99819888766432,3.50220363182562,3.69738059097059,10.4362813376852,4.07679247414859,7.70036640950623,4.42760918029966,4.96846248217942,4.1408030393434,7.78473674982308,3.44683407660223
"1019",110177,3.38206407461912,2.99867748041192,2.99413085794026,3.50220363182562,3.69738059097059,10.4362813376852,4.07679247414859,7.70036640950623,4.42760918029966,4.96846248217942,4.1408030393434,7.78473674982308,4.02912883861124
"1020",112176,3.07630872031967,2.53430348066959,2.83080849117038,4.5405263171554,3.09178790086994,8.30795369194917,2.69719150499841,5.80811582359336,1.74413868245273,4.4988327051475,3.8414543948072,6.04322765628418,4.04882251252645
"1021",112178,2.98107913573789,2.72454317536384,2.8737285297491,4.6432451611742,3.26880387823684,8.83776776007285,2.77915455460995,5.72631296363897,1.71282049166204,4.29426233566438,3.22975852015887,6.29163816446472,4.20030380740149
"1022",113175,2.84890298525689,2.29661499204749,1.8198081463987,4.48045246917788,2.67729412271342,9.57541717866046,2.17867179574919,6.89090694987606,2.00660063967687,3.83205210975754,4.42103416787664,5.11476586094897,4.57783640151125
"1023",113176,2.51853451473302,2.35194090057728,2.60410099776952,4.26052890565764,2.87267802886789,9.01778264510683,2.60565192316235,6.19167335348658,1.61652172816631,4.0262749933856,3.88527876185375,5.96808067736969,4.04882251252645
"1024",113177,3.04071495019132,2.70947141030122,2.63715308989789,4.75292096330939,3.32554056461476,8.71253272850041,2.72670392141058,6.19039201787654,1.71300803304171,4.40610327629475,3.78252291082367,6.37804255439759,4.04882251252645
"1025",113180,3.07134186827862,3.90312433998519,3.37811659095809,4.17718679789903,4.57947819746668,10.1637801201048,6.16413986525104,6.87494327859454,2.35471213334503,3.94986052181606,3.96355653362841,5.4431882069761,3.97542477024809
"1026",115177,2.29602279612632,2.54394492635581,2.43725848968372,4.89042957715567,3.09720178932542,9.65785196179138,2.72083648972902,6.2169186459598,1.83439217449525,4.02320960231562,3.6488558747043,5.69912469357408,3.54943394565906
"1027",116174,1.91634418387115,1.94103571254455,1.86652301623828,3.60247430607988,1.88728546570229,12.8501192138923,3.54631672570818,3.91523379485177,2.55489166122573,3.43773796197172,3.38623100931349,4.44350154709231,4.23739526135841
"1028",116175,1.92613224236336,1.65486629828865,1.86652301623828,3.60247430607988,1.88728546570229,12.8501192138923,3.54631672570818,3.91523379485177,2.55489166122573,3.43773796197172,3.32294549681741,4.57767132070554,3.90888316514264
"1029",117174,1.28652745371046,1.88549902327675,2.05723657425022,4.31155151691816,1.64647886070612,11.8335457873714,3.66290316477608,3.70653919690992,2.00523641141279,4.08685453829153,3.47386818015445,3.20790117699403,4.01616905669596
"1030",104165,3.30568248116416,1.86829784844792,3.3706961417863,4.31250896359621,2.63992042079067,7.71679982015612,2.69789708539078,6.96894114166046,1.79999604391961,4.28436802986186,4.61575115888038,4.55746445078882,4.0076988456702
"1031",107165,3.85788585596123,2.19183689347627,2.27438010474307,3.37025318995713,3.07251687028492,7.67674598895466,3.51225746741499,5.9845582527243,2.00707734784054,5.43890767817936,5.79944598137601,6.05240723571161,4.91145820918763
"1032",109166,2.56990979485709,1.61716148900233,2.49198346083942,3.83907779018803,2.94150157783807,8.28037154176829,3.11802366923962,7.31372293093337,2.45284519824096,6.0454770490181,3.59924188978339,6.58735187947812,4.25103854581049
"1033",110162,2.6185421747507,2.38616001418585,2.26381265004936,4.1429457049054,1.80313342127903,7.29465597923087,2.75162874927108,6.18845918947252,2.5425378290947,5.38691823617494,4.49092334530141,4.56727133315545,3.74366110768844
"1034",111162,2.636228622563,1.88469091441927,2.1088160713346,4.26042085155364,1.74096507460713,8.2742725217582,2.65778427047807,4.78873029906709,2.85899814208181,5.91055792405756,4.47446229183151,4.60342685891042,3.8345393658903
